时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-11 09:30:00,0.0,11.63,11.63,11.63,16615,19323245.0,11.63
2024-11-11 09:31:00,0.0,11.64,11.68,11.61,40956,47645413.0,11.632
2024-11-11 09:32:00,0.0,11.62,11.64,11.61,23383,27164746.0,11.628
2024-11-11 09:33:00,0.0,11.65,11.65,11.63,9743,11337326.0,11.629
2024-11-11 09:34:00,0.0,11.66,11.66,11.63,10084,11743563.0,11.631
2024-11-11 09:35:00,0.0,11.65,11.66,11.65,9963,11610535.0,11.633
2024-11-11 09:36:00,0.0,11.64,11.65,11.63,10656,12399438.0,11.633
2024-11-11 09:37:00,0.0,11.62,11.64,11.61,24396,28362502.0,11.632
2024-11-11 09:38:00,0.0,11.61,11.62,11.6,20881,24240909.0,11.629
2024-11-11 09:39:00,0.0,11.6,11.61,11.6,19070,22132101.0,11.627
2024-11-11 09:40:00,0.0,11.6,11.61,11.59,12493,14493976.0,11.625
2024-11-11 09:41:00,0.0,11.6,11.61,11.59,10685,12396219.0,11.624
2024-11-11 09:42:00,0.0,11.6,11.62,11.6,8081,9382755.0,11.623
2024-11-11 09:43:00,0.0,11.61,11.62,11.61,10059,11679666.0,11.623
2024-11-11 09:44:00,0.0,11.61,11.61,11.6,11147,12934553.0,11.622
2024-11-11 09:45:00,0.0,11.6,11.61,11.59,15455,17929824.0,11.621
2024-11-11 09:46:00,0.0,11.58,11.6,11.58,19288,22350218.0,11.618
2024-11-11 09:47:00,0.0,11.56,11.57,11.56,36804,42579480.0,11.613
2024-11-11 09:48:00,0.0,11.56,11.57,11.56,7682,8882229.0,11.611
2024-11-11 09:49:00,0.0,11.56,11.57,11.56,6975,8067324.0,11.61
2024-11-11 09:50:00,0.0,11.56,11.57,11.56,9261,10712420.0,11.609
2024-11-11 09:51:00,0.0,11.57,11.58,11.56,9217,10664234.0,11.608
2024-11-11 09:52:00,0.0,11.58,11.59,11.57,5403,6256390.0,11.608
